trade_date,stock_name,cumulative_earnings_rate
20240207,泸州老窖,-27.94708608719275
20240208,泸州老窖,-28.936804912699067
20240219,泸州老窖,-28.247705109937506
20240220,泸州老窖,-29.070919189211185
20240221,泸州老窖,-24.589548934504744
20240222,泸州老窖,-23.50733355126382
20240223,泸州老窖,-21.842470666007074
20240226,泸州老窖,-21.685217716987093
20240227,泸州老窖,-21.416989587667768
20240228,泸州老窖,-21.70373899266237
20240229,泸州老窖,-18.720808040804826
20240301,泸州老窖,-18.688458922405072
20240304,泸州老窖,-21.102517265457788
20240305,泸州老窖,-20.22383600024319
20240306,泸州老窖,-21.967344064457873
20240307,泸州老窖,-22.647164562968314
20240308,泸州老窖,-23.308531305954926
20240311,泸州老窖,-20.038867229653
20240312,泸州老窖,-13.994365320144164
20240313,泸州老窖,-14.184007744613247
20240314,泸州老窖,-13.508807517547861
20240315,泸州老窖,-13.24059832965977
20240318,泸州老窖,-13.888083744325519
20240319,泸州老窖,-11.788503002179674
20240320,泸州老窖,-12.500722628940075
20240321,泸州老窖,-11.992001830304734
20240322,泸州老窖,-15.303302761439518
20240325,泸州老窖,-15.275522244745265
20240326,泸州老窖,-13.374813310783873
20240327,泸州老窖,-14.697493286341512
20240328,泸州老窖,-14.415397896639448
20240329,泸州老窖,-14.632782785981979
20240401,泸州老窖,-11.506464557170215
20240402,泸州老窖,-11.682212718559681
20240403,泸州老窖,-10.942286296715775
20240408,泸州老窖,-16.616776640747943
20240409,泸州老窖,-17.592610503721275
20240410,泸州老窖,-18.74417136454227
20240411,泸州老窖,-17.56953710578809
20240412,泸州老窖,-20.98257042192294
20240415,泸州老窖,-16.3208581465347
20240416,泸州老窖,-18.46672606022497
20240417,泸州老窖,-18.189268329007913
20240418,泸州老窖,-17.592704473663034
20240419,泸州老窖,-18.753493638447015
20240422,泸州老窖,-17.583462700334284
20240423,泸州老窖,-16.293149392370733
20240424,泸州老窖,-15.789066738011591
20240425,泸州老窖,-16.76953463398092
20240426,泸州老窖,-13.786637985728166
20240429,泸州老窖,-12.593445055450637
20240430,泸州老窖,-13.9346112345198
20240506,泸州老窖,-10.489241591460086
20240507,泸州老窖,-10.456838696916193
20240508,泸州老窖,-11.682415945671497
20240509,泸州老窖,-11.872033798636139
20240510,泸州老窖,-13.546200772563456
20240513,泸州老窖,-16.395026364705945
20240514,泸州老窖,-15.863215127411834
20240515,泸州老窖,-16.3765336519195
20240516,泸州老窖,-14.267717077553609
20240517,泸州老窖,-12.20045453944466
20240520,泸州老窖,-10.863882058898632
20240521,泸州老窖,-11.358765785707625
20240522,泸州老窖,-13.513900113159716
20240523,泸州老窖,-15.067795869826572
20240524,泸州老窖,-16.154588353876274
20240527,泸州老窖,-16.42280982573222
20240528,泸州老窖,-16.593892334018946
20240529,泸州老窖,-17.21359971397719
20240530,泸州老窖,-19.484347887422516
20240531,泸州老窖,-19.137486458121533
20240603,泸州老窖,-19.424224931141044
20240604,泸州老窖,-18.82764189253121
20240605,泸州老窖,-20.46480718320075
20240606,泸州老窖,-21.852219086697
20240607,泸州老窖,-23.147127816430423
20240611,泸州老窖,-26.278036976316866
20240612,泸州老窖,-26.791363004850776
20240613,泸州老窖,-27.905891294464936
20240614,泸州老窖,-27.85499285371882
20240617,泸州老窖,-27.281512191913027
20240618,泸州老窖,-28.6966866831462
20240619,泸州老窖,-29.089781849462014
20240620,泸州老窖,-29.908369407791824
20240621,泸州老窖,-30.588188132905646
20240624,泸州老窖,-30.861045965355196
20240625,泸州老窖,-30.449461771986954
20240626,泸州老窖,-30.944313851479265
20240627,泸州老窖,-31.471554015223212
20240628,泸州老窖,-33.64054785908738
