Open,High,Low,Close,Volume,stock_name
14.394749999999998,14.458499999999999,14.24175,14.254499999999998,222991.36,成都银行
14.254499999999998,14.331,14.19075,14.3055,132416.19,成都银行
14.3055,14.343749999999998,14.08875,14.165249999999999,195440.92,成都银行
14.19075,14.943,14.126999999999999,14.547749999999999,577212.1,成都银行
14.458499999999999,14.866499999999998,14.458499999999999,14.52225,349867.82,成都银行
14.483999999999998,14.841,14.36925,14.764499999999998,321804.35,成都银行
14.72625,14.841,14.636999999999999,14.777249999999999,237277.4,成都银行
14.75175,14.904749999999998,14.713499999999998,14.79,213886.56,成都银行
14.75175,15.210749999999999,14.738999999999999,15.019499999999999,267114.6,成都银行
15.019499999999999,15.210749999999999,14.98125,15.1725,270765.32,成都银行
15.134249999999998,15.46575,15.108749999999999,15.427499999999998,368715.99,成都银行
15.452999999999998,15.707999999999998,15.3765,15.3765,408488.86,成都银行
15.197999999999999,15.427499999999998,14.892,15.36375,466962.12,成都银行
15.2745,15.414749999999998,15.147,15.325499999999998,206881.27,成都银行
15.350999999999997,15.46575,15.045,15.05775,347892.82,成都银行
15.045,15.2745,14.904749999999998,15.210749999999999,247226.93,成都银行
15.287249999999998,15.46575,15.0705,15.440249999999999,328439.03,成都银行
15.46575,15.631499999999999,15.414749999999998,15.516749999999998,329804.86,成都银行
15.656999999999998,16.0905,15.554999999999998,15.809999999999999,409497.12,成都银行
16.32,16.32,15.6825,16.00125,490099.06,成都银行
15.873749999999998,16.12875,15.69525,15.848249999999998,276126.76,成都银行
15.809999999999999,16.1925,15.746249999999998,15.975749999999998,324833.88,成都银行
15.89925,16.077749999999998,15.82275,15.950249999999999,239984.16,成都银行
15.950249999999999,16.0395,15.516749999999998,15.848249999999998,307343.33,成都银行
15.7845,15.963,15.606,15.8355,346583.4,成都银行
15.8355,16.052249999999997,15.644249999999998,16.052249999999997,331548.06,成都银行
16.052249999999997,16.052249999999997,15.6825,15.92475,370456.93,成都银行
15.911999999999999,15.911999999999999,15.59325,15.746249999999998,327721.1,成都银行
15.873749999999998,16.371,15.758999999999999,16.371,392705.15,成都银行
16.307249999999996,16.447499999999998,16.23075,16.422,190283.33,成都银行
16.38375,17.32725,16.358249999999998,17.02125,393705.78,成都银行
16.9575,17.40375,16.94475,17.40375,276114.66,成都银行
17.40375,17.939249999999998,17.365499999999997,17.467499999999998,334172.02,成都银行
17.4165,17.454749999999997,16.906499999999998,16.9575,282227.82,成都银行
16.94475,17.0595,16.677,16.8555,239139.06,成都银行
16.86825,16.893749999999997,16.625999999999998,16.715249999999997,230543.79,成都银行
16.68975,16.86825,16.600499999999997,16.86825,198217.7,成都银行
16.779,16.881,16.702499999999997,16.7535,159314.24,成都银行
16.677,16.727999999999998,16.53675,16.638749999999998,201393.97,成都银行
16.575,17.199749999999998,16.5495,17.1615,326116.1,成都银行
17.1105,17.3145,17.04675,17.0595,216196.83,成都银行
17.02125,17.556749999999997,17.008499999999998,17.3145,217839.08,成都银行
17.34,17.442,17.186999999999998,17.22525,140688.77,成都银行
17.22525,17.3145,16.983,17.097749999999998,140503.46,成都银行
17.1105,17.136,16.79175,16.83,238955.37,成都银行
16.83,16.84275,16.56225,16.715249999999997,209225.56,成都银行
16.6515,16.881,16.575,16.68975,154236.4,成都银行
16.74075,16.893749999999997,16.66425,16.79175,165379.0,成都银行
16.804499999999997,16.804499999999997,16.5495,16.702499999999997,168679.23,成都银行
16.68975,16.76625,16.524,16.56225,146287.04,成都银行
16.5495,16.76625,16.422,16.677,160436.07,成都银行
16.638749999999998,16.83,16.600499999999997,16.715249999999997,175440.19,成都银行
16.68975,16.74075,16.46025,16.58775,120625.11,成都银行
16.511249999999997,16.983,16.511249999999997,16.893749999999997,228647.18,成都银行
16.881,17.17425,16.881,17.07225,220047.14,成都银行
16.995749999999997,17.48025,16.97025,17.34,308043.36,成都银行
17.3145,17.4165,17.097749999999998,17.250749999999996,213411.61,成都银行
17.199749999999998,17.543999999999997,17.097749999999998,17.34,196600.21,成都银行
17.391,17.50575,17.288999999999998,17.493,132393.97,成都银行
17.50575,17.7225,17.467499999999998,17.63325,137674.18,成都银行
17.63325,17.697,17.34,17.543999999999997,116460.27,成都银行
17.50575,17.697,17.40375,17.63325,157830.64,成都银行
17.60775,17.849999999999998,17.543999999999997,17.569499999999998,135945.61,成都银行
17.569499999999998,17.799,17.42925,17.48025,169524.38,成都银行
17.4165,17.7225,17.288999999999998,17.60775,171482.37,成都银行
17.493,17.760749999999998,17.48025,17.50575,106403.56,成都银行
17.6205,17.7735,17.467499999999998,17.73525,152645.24,成都银行
17.747999999999998,17.86275,17.53125,17.68425,181802.63,成都银行
17.7225,17.939249999999998,17.595,17.939249999999998,178992.88,成都银行
17.939249999999998,18.42375,17.900999999999996,18.130499999999998,253731.68,成都银行
18.092249999999996,18.258,18.01575,18.104999999999997,125967.96,成都银行
18.194249999999997,18.47475,18.1815,18.3345,191866.58,成都银行
18.4365,18.742499999999996,18.3855,18.487499999999997,256618.24,成都银行
18.487499999999997,18.5385,17.747999999999998,18.156,386646.07,成都银行
18.0795,18.9975,18.054,18.882749999999998,593652.23,成都银行
18.768,19.073999999999998,18.258,18.3855,543515.45,成都银行
18.47475,18.844499999999996,18.3855,18.57675,559444.52,成都银行
18.564,19.163249999999998,18.512999999999998,18.87,479115.08,成都银行
19.023,19.18875,18.83175,18.857249999999997,393945.19,成都银行
18.857249999999997,18.87,18.602249999999998,18.768,246593.58,成都银行
18.780749999999998,19.0995,18.67875,19.048499999999997,276716.0,成都银行
