stock_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,symbol,stock_name,area,industry,list_date
601838.SH,20240304,16.677,16.727999999999998,16.53675,16.638749999999998,13.14,-0.09,-0.6849,201393.97,262627.175,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240305,16.575,17.199749999999998,16.5495,17.1615,13.05,0.41,3.1418,326116.1,432344.163,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240306,17.1105,17.3145,17.04675,17.0595,13.46,-0.08,-0.5944,216196.83,291113.236,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240307,17.02125,17.556749999999997,17.008499999999998,17.3145,13.38,0.2,1.4948,217839.08,296405.086,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240308,17.34,17.442,17.186999999999998,17.22525,13.58,-0.07,-0.5155,140688.77,190512.213,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240311,17.22525,17.3145,16.983,17.097749999999998,13.51,-0.1,-0.7402,140503.46,188420.496,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240312,17.1105,17.136,16.79175,16.83,13.41,-0.21,-1.566,238955.37,316649.999,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240313,16.83,16.84275,16.56225,16.715249999999997,13.2,-0.09,-0.6818,209225.56,273213.926,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240314,16.6515,16.881,16.575,16.68975,13.11,-0.02,-0.1526,154236.4,202243.925,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240315,16.74075,16.893749999999997,16.66425,16.79175,13.09,0.08,0.6112,165379.0,217293.319,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240318,16.804499999999997,16.804499999999997,16.5495,16.702499999999997,13.17,-0.07,-0.5315,168679.23,220281.359,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240319,16.68975,16.76625,16.524,16.56225,13.1,-0.11,-0.8397,146287.04,190819.222,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240320,16.5495,16.76625,16.422,16.677,12.99,0.09,0.6928,160436.07,208949.662,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240321,16.638749999999998,16.83,16.600499999999997,16.715249999999997,13.08,0.03,0.2294,175440.19,230000.968,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240322,16.68975,16.74075,16.46025,16.58775,13.11,-0.1,-0.7628,120625.11,156799.068,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240325,16.511249999999997,16.983,16.511249999999997,16.893749999999997,13.01,0.24,1.8447,228647.18,301832.364,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240326,16.881,17.17425,16.881,17.07225,13.25,0.14,1.0566,220047.14,294044.36,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240327,16.995749999999997,17.48025,16.97025,17.34,13.39,0.21,1.5683,308043.36,418684.935,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240328,17.3145,17.4165,17.097749999999998,17.250749999999996,13.6,-0.07,-0.5147,213411.61,288784.532,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240329,17.199749999999998,17.543999999999997,17.097749999999998,17.34,13.53,0.07,0.5174,196600.21,268158.793,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240401,17.391,17.50575,17.288999999999998,17.493,13.6,0.12,0.8824,132393.97,180752.924,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240402,17.50575,17.7225,17.467499999999998,17.63325,13.72,0.11,0.8017,137674.18,190546.981,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240403,17.63325,17.697,17.34,17.543999999999997,13.83,-0.07,-0.5061,116460.27,160013.917,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240408,17.50575,17.697,17.40375,17.63325,13.76,0.07,0.5087,157830.64,217898.331,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240409,17.60775,17.849999999999998,17.543999999999997,17.569499999999998,13.83,-0.05,-0.3615,135945.61,188397.487,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240410,17.569499999999998,17.799,17.42925,17.48025,13.78,-0.07,-0.508,169524.38,234270.876,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240411,17.4165,17.7225,17.288999999999998,17.60775,13.71,0.1,0.7294,171482.37,236092.705,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240412,17.493,17.760749999999998,17.48025,17.50575,13.81,-0.08,-0.5793,106403.56,146778.3,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240415,17.6205,17.7735,17.467499999999998,17.73525,13.73,0.18,1.311,152645.24,211716.541,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240416,17.747999999999998,17.86275,17.53125,17.68425,13.91,-0.04,-0.2876,181802.63,252634.322,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240417,17.7225,17.939249999999998,17.595,17.939249999999998,13.87,0.2,1.442,178992.88,249331.776,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240418,17.939249999999998,18.42375,17.900999999999996,18.130499999999998,14.07,0.15,1.0661,253731.68,361323.48,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240419,18.092249999999996,18.258,18.01575,18.104999999999997,14.22,-0.02,-0.1406,125967.96,179278.973,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240422,18.194249999999997,18.47475,18.1815,18.3345,14.2,0.18,1.2676,191866.58,275654.241,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240423,18.4365,18.742499999999996,18.3855,18.487499999999997,14.38,0.12,0.8345,256618.24,373616.794,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240424,18.487499999999997,18.5385,17.747999999999998,18.156,14.5,-0.26,-1.7931,386646.07,547093.884,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240425,18.0795,18.9975,18.054,18.882749999999998,14.24,0.57,4.0028,593652.23,864602.425,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240426,18.768,19.073999999999998,18.258,18.3855,14.81,-0.39,-2.6334,543515.45,793464.945,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240429,18.47475,18.844499999999996,18.3855,18.57675,14.42,0.15,1.0402,559444.52,820016.805,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240430,18.564,19.163249999999998,18.512999999999998,18.87,14.57,0.23,1.5786,479115.08,708993.138,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240506,19.023,19.18875,18.83175,18.857249999999997,14.8,-0.01,-0.0676,393945.19,585085.576,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240507,18.857249999999997,18.87,18.602249999999998,18.768,14.79,-0.07,-0.4733,246593.58,361941.133,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240508,18.780749999999998,19.0995,18.67875,19.048499999999997,14.72,0.22,1.4946,276716.0,412078.089,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240509,19.061249999999998,19.354499999999998,19.061249999999998,19.31625,14.94,0.21,1.4056,224352.06,338821.833,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240510,19.31625,19.685999999999996,19.278,19.57125,15.15,0.2,1.3201,280381.5,429697.954,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240513,19.57125,20.13225,19.482,20.106749999999998,15.35,0.42,2.7362,295915.71,460223.667,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240514,20.13225,20.234249999999996,19.889999999999997,20.093999999999998,15.77,-0.01,-0.0634,224380.48,353405.651,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240515,20.093999999999998,20.629499999999997,20.081249999999997,20.501999999999995,15.76,0.32,2.0305,302590.02,484010.01,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240516,20.591249999999995,20.705999999999996,20.25975,20.604,16.08,0.08,0.4975,355999.6,571167.347,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240517,20.591249999999995,20.654999999999998,20.145,20.43825,16.16,-0.13,-0.8045,339748.71,541505.498,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240520,20.349,20.51475,19.979249999999997,20.145,16.03,-0.23,-1.4348,382887.65,606005.029,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240521,20.1195,20.553,20.0175,20.476499999999998,15.8,0.26,1.6456,249545.81,397853.717,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240522,20.450999999999997,20.61675,20.234249999999996,20.31075,16.06,-0.13,-0.8095,284195.43,455319.096,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240523,20.20875,20.387249999999998,20.093999999999998,20.195999999999998,15.93,-0.09,-0.565,147781.9,234635.692,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240524,20.13225,20.36175,20.004749999999998,20.043,15.84,-0.12,-0.7576,156854.37,248077.96,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240527,20.081249999999997,20.374499999999998,20.0175,20.336249999999996,15.72,0.23,1.4631,168327.53,267140.17,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240528,20.387249999999998,20.48925,20.15775,20.31075,15.95,-0.02,-0.1254,144711.81,230436.781,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240529,20.298,20.5275,20.183249999999997,20.285249999999998,15.93,-0.02,-0.1255,181059.35,288887.167,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240530,20.272499999999997,20.387249999999998,19.915499999999998,20.043,15.91,-0.19,-1.1942,168886.1,266948.066,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240531,20.043,20.234249999999996,19.979249999999997,20.145,15.72,0.08,0.5089,157640.68,249127.308,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240603,20.13225,20.20875,19.545749999999998,19.737,15.8,-0.32,-2.0253,300294.44,465872.487,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240604,19.800749999999997,20.004749999999998,19.6605,19.9665,15.48,0.18,1.1628,213055.92,332217.729,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240605,19.9665,19.991999999999997,19.532999999999998,19.596749999999997,15.66,-0.29,-1.8519,244104.18,377061.987,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240606,19.6095,19.7625,19.5075,19.596749999999997,15.37,0.0,0.0,124757.26,192129.713,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240607,19.6605,19.7625,19.584,19.724249999999998,15.37,0.1,0.6506,137808.59,212683.504,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240611,19.724249999999998,19.7625,19.252499999999998,19.29075,15.47,-0.34,-2.1978,194585.38,296012.923,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240612,19.29075,19.41825,18.9975,19.36725,15.13,0.06,0.3966,202786.58,305188.165,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240613,19.354499999999998,19.482,19.073999999999998,19.150499999999997,15.19,-0.17,-1.1192,133517.06,201599.814,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240614,19.137749999999997,19.737,18.9975,19.634999999999998,15.02,0.38,2.53,215809.34,329187.453,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240617,19.57125,19.62225,18.882749999999998,19.073999999999998,15.4,-0.44,-2.8571,301844.97,453063.72,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240618,19.061249999999998,19.21425,18.8955,19.023,14.96,-0.04,-0.2674,139425.88,208396.152,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240619,19.048499999999997,19.328999999999997,19.023,19.18875,14.92,0.13,0.8713,141175.87,212394.687,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240620,19.21425,19.29075,19.048499999999997,19.048499999999997,15.05,-0.11,-0.7309,134126.68,201217.02,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240621,19.061249999999998,19.21425,18.98475,19.073999999999998,14.94,0.02,0.1339,111267.9,166528.175,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240624,19.08675,19.08675,18.780749999999998,18.857249999999997,14.96,-0.17,-1.1364,171370.04,254073.143,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240625,18.87148,19.100998,18.858728999999997,18.973488,14.79,0.09,0.6085,128271.99,191066.752,1.2751,601838,成都银行,四川,银行,20180131
601838.SH,20240626,18.8955,19.073999999999998,18.83175,18.8955,14.88,-0.06,-0.4032,121523.76,180339.111,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240627,18.8955,19.4565,18.844499999999996,19.252499999999998,14.82,0.28,1.8893,229671.17,345653.85,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240628,19.3035,19.634999999999998,19.11225,19.36725,15.1,0.09,0.596,196199.05,298631.799,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240701,19.39275,19.991999999999997,19.38,19.9665,15.19,0.47,3.0941,258064.32,401133.819,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240702,19.9665,20.285249999999998,19.92825,20.20875,15.66,0.19,1.2133,207585.41,328710.965,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240703,20.2215,20.31075,19.737,19.902749999999997,15.85,-0.24,-1.5142,171054.0,267248.264,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240704,19.915499999999998,19.979249999999997,19.685999999999996,19.7625,15.61,-0.11,-0.7047,200614.04,311535.158,1.275,601838,成都银行,四川,银行,20180131
601838.SH,20240705,19.924992,19.992672,19.15344,19.261727999999998,14.6,-0.37,-2.5342,383398.7,550554.318,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240708,19.275264,19.681344,19.261727999999998,19.424159999999997,14.23,0.12,0.8433,241787.12,348700.788,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240709,19.424159999999997,20.100959999999997,19.370016,20.087424,14.35,0.49,3.4146,228991.12,334208.453,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240710,20.073888,20.182176,19.870848,19.938527999999998,14.84,-0.11,-0.7412,114901.7,169745.833,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240711,20.073888,20.114496,19.545983999999997,19.708416,14.73,-0.17,-1.1541,179081.01,261264.593,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240712,19.69488,20.16864,19.667807999999997,20.16864,14.56,0.34,2.3352,211510.75,313131.008,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240715,20.046816,20.290464,20.046816,20.195712,14.9,0.02,0.1342,153841.05,229205.877,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240716,20.222783999999997,20.412288,19.979135999999997,20.060351999999998,14.92,-0.1,-0.6702,144566.08,215168.733,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240717,20.03328,20.16864,19.992672,20.128031999999997,14.82,0.05,0.3374,118178.99,175433.707,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240718,20.128031999999997,20.276927999999998,19.857312,20.263392,14.87,0.1,0.6725,148451.25,220215.852,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240719,20.155103999999998,20.249856,19.992672,20.209248,14.97,-0.04,-0.2672,126377.9,187715.427,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240722,20.128031999999997,20.195712,19.69488,19.83024,14.93,-0.28,-1.8754,165559.15,242716.594,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240723,19.816703999999998,20.304,19.762559999999997,20.046816,14.65,0.16,1.0922,248331.0,369038.181,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240724,20.046816,20.398751999999998,20.006207999999997,20.128031999999997,14.81,0.06,0.4051,169726.16,253459.899,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240725,20.155103999999998,20.344607999999997,19.83024,19.9656,14.87,-0.12,-0.807,161659.4,239012.776,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240726,20.019744,20.155103999999998,19.640735999999997,19.843776,14.75,-0.09,-0.6102,180220.89,264324.685,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240729,19.789631999999997,20.114496,19.654272,20.060351999999998,14.66,0.16,1.0914,158823.63,234111.277,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240730,20.046816,20.100959999999997,19.586592,19.749024,14.82,-0.23,-1.552,202620.94,295362.688,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240731,19.708416,19.83024,19.613664,19.762559999999997,14.59,0.01,0.0685,160942.94,234701.063,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240801,19.667807999999997,19.979135999999997,19.55952,19.667807999999997,14.6,-0.07,-0.4795,153223.26,223671.187,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240802,19.600127999999998,19.83024,19.518912,19.762559999999997,14.53,0.07,0.4818,122938.51,179050.202,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240805,19.776096,19.83024,19.424159999999997,19.437696,14.6,-0.24,-1.6438,137080.0,198560.057,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240806,19.451231999999997,19.573056,19.031616,19.207583999999997,14.36,-0.17,-1.1838,139356.46,197965.75,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240807,19.207583999999997,19.397088,19.166976,19.22112,14.19,0.01,0.0705,101760.2,144889.188,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240808,19.234656,19.275264,19.01808,19.112831999999997,14.2,-0.08,-0.5634,87813.0,123984.482,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240809,19.166976,19.342944,19.085759999999997,19.166976,14.12,0.04,0.2833,115058.44,163368.277,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240812,19.166976,19.22112,19.072224,19.072224,14.16,-0.07,-0.4944,68046.0,96126.824,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240813,19.126368,19.35648,19.072224,19.207583999999997,14.09,0.1,0.7097,104917.73,149161.111,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240814,19.275264,19.451231999999997,19.166976,19.207583999999997,14.19,0.0,0.0,110376.36,157198.523,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240815,19.180512,19.329407999999997,19.126368,19.302335999999997,14.19,0.07,0.4933,193186.92,274525.289,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240816,19.248192,19.708416,19.180512,19.69488,14.26,0.29,2.0337,249820.75,359879.512,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240819,19.721951999999998,20.50704,19.721951999999998,20.50704,14.55,0.6,4.1237,370825.57,553514.063,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240820,20.50704,20.601792,20.398751999999998,20.466431999999998,15.15,-0.03,-0.198,252505.77,382286.28,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240821,20.412288,20.466431999999998,19.89792,19.9656,15.12,-0.37,-2.4471,243996.46,361251.73,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240822,19.911456,20.425824,19.911456,20.385216,14.75,0.31,2.1017,207363.36,310846.214,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240823,20.412288,20.452896,20.222783999999997,20.412288,15.06,0.02,0.1328,155788.04,234380.338,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240826,20.452896,20.50704,20.046816,20.304,15.08,-0.08,-0.5305,159876.41,238636.343,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240827,20.317535999999997,20.412288,20.073888,20.249856,15.0,-0.04,-0.2667,136845.27,204739.772,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240828,20.100959999999997,20.114496,19.681344,19.803168,14.96,-0.33,-2.2059,301478.5,441982.589,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240829,19.749024,19.749024,19.01808,19.15344,14.63,-0.48,-3.2809,356856.73,507449.732,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240830,19.072224,19.451231999999997,18.855648,18.855648,14.15,-0.22,-1.5548,427343.0,603140.816,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240902,18.81504,19.099296,18.67968,18.842112,13.93,-0.01,-0.0718,260031.77,363468.026,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240903,18.828575999999998,18.909792,18.300672,18.517248,13.92,-0.24,-1.7241,296421.86,404888.435,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240904,18.408959999999997,18.557856,18.13824,18.260064,13.68,-0.19,-1.3889,221051.0,299199.426,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240905,18.327744,18.354816,17.840448,18.13824,13.49,-0.09,-0.6672,341184.0,453113.909,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240906,18.13824,18.490175999999998,18.124704,18.232992,13.4,0.07,0.5224,188886.0,256034.977,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240909,18.178848,18.178848,17.772768,17.840448,13.47,-0.29,-2.1529,204982.4,270535.118,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240910,17.840448,17.975807999999997,17.678016,17.79984,13.18,-0.03,-0.2276,173214.08,227988.412,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240911,17.759231999999997,17.786304,17.393759999999997,17.434368,13.15,-0.27,-2.0532,189654.4,245774.459,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240912,17.393759999999997,17.975807999999997,17.366688,17.9352,12.88,0.37,2.8727,274103.73,360266.268,1.3536,601838,成都银行,四川,银行,20180131
601838.SH,20240913,17.9352,18.097631999999997,17.678016,17.678016,13.25,-0.19,-1.434,145936.09,192910.45,1.3536,601838,成都银行,四川,银行,20180131
