Open,High,Low,Close,Volume,stock_name
12.98154,13.259220000000001,12.85427,13.12038,430165.06,成都银行
13.270790000000002,14.034410000000001,13.13195,13.884,488039.4,成都银行
13.884,13.884,13.548470000000002,13.62946,278233.3,成都银行
13.548470000000002,14.1154,13.455910000000001,14.01127,286790.66,成都银行
14.08069,14.636050000000001,13.90714,14.47407,461290.7,成都银行
14.43936,14.47407,14.16168,14.27738,438704.13,成都银行
14.335230000000001,14.36994,13.976560000000001,14.05755,314880.36,成都银行
13.93028,14.150110000000002,13.80301,13.976560000000001,236882.51,成都银行
13.9997,14.427790000000002,13.81458,14.3468,423248.83,成都银行
14.254240000000001,14.48564,14.17325,14.231100000000001,259486.55,成都银行
14.231100000000001,14.36994,14.05755,14.254240000000001,311248.85,成都银行
