trade_date,stock_name,vol
20000724,平安银行,36402.0
20000725,平安银行,40269.0
20000726,平安银行,31042.0
20000727,平安银行,644710.0
20000728,平安银行,176273.0
20000731,平安银行,82135.0
20000801,平安银行,48332.0
20000802,平安银行,54391.0
20000803,平安银行,72860.0
20000804,平安银行,99677.0
20000807,平安银行,31380.0
20000808,平安银行,45152.0
20000809,平安银行,44070.0
20000810,平安银行,44991.0
20000811,平安银行,46668.0
20000814,平安银行,67842.0
20000815,平安银行,28554.0
20000816,平安银行,46560.0
20000817,平安银行,83084.0
20000818,平安银行,34540.0
20000821,平安银行,51396.0
20000822,平安银行,44341.0
20000823,平安银行,87616.0
20000824,平安银行,50126.0
20000825,平安银行,31017.0
20000828,平安银行,33714.0
20000829,平安银行,37677.0
20000830,平安银行,50505.0
20000831,平安银行,43601.0
20000901,平安银行,38581.0
20000904,平安银行,36981.0
20000905,平安银行,39140.0
20000906,平安银行,52028.63
20000907,平安银行,30112.0
20000908,平安银行,24172.0
20000911,平安银行,21988.0
20000912,平安银行,30614.0
20000913,平安银行,71459.0
20000914,平安银行,17968.0
20000915,平安银行,18135.0
20000918,平安银行,24368.0
20000919,平安银行,30940.0
20000920,平安银行,35194.0
20000921,平安银行,38490.0
20000922,平安银行,25148.0
20000925,平安银行,20271.0
20000926,平安银行,19060.0
20000927,平安银行,47383.0
20000928,平安银行,44541.0
20000929,平安银行,19144.0
20001009,平安银行,15295.0
20001010,平安银行,77651.0
20001011,平安银行,129997.0
20001012,平安银行,32432.0
20001013,平安银行,22832.0
20001016,平安银行,20978.0
20001017,平安银行,11648.0
20001018,平安银行,18161.0
20001019,平安银行,16769.0
20001020,平安银行,22719.0
20001023,平安银行,101335.0
20001024,平安银行,37856.0
20001025,平安银行,64760.0
20001026,平安银行,32602.0
20001027,平安银行,30591.0
20001030,平安银行,27639.0
20001031,平安银行,34862.0
20001101,平安银行,52603.0
20001102,平安银行,95079.0
20001103,平安银行,118124.0
20001106,平安银行,53002.0
20001107,平安银行,55643.0
20001108,平安银行,29460.0
20001109,平安银行,29967.0
20001110,平安银行,43950.0
20001113,平安银行,52375.0
20001114,平安银行,39505.0
20001115,平安银行,84688.0
20001116,平安银行,44899.0
20001117,平安银行,49313.0
20001120,平安银行,42288.46
20001121,平安银行,26534.76
20001122,平安银行,27633.63
20001123,平安银行,40003.51
20001124,平安银行,119390.83
20001127,平安银行,29513.79
20001128,平安银行,21900.99
20001129,平安银行,32303.14
20001130,平安银行,25790.25
20001201,平安银行,24196.62
20001204,平安银行,24560.76
20001205,平安银行,19406.93
20001206,平安银行,24500.0
20001207,平安银行,23709.45
20001208,平安银行,51548.79
20001211,平安银行,52914.66
20001212,平安银行,37330.69
20001213,平安银行,19574.05
20001214,平安银行,24805.65
20001215,平安银行,39232.21
20001218,平安银行,47902.66
20001219,平安银行,55099.28
20001220,平安银行,30879.0
20001221,平安银行,28314.56
20001222,平安银行,58951.95
20001225,平安银行,47117.62
20001226,平安银行,45157.27
20001227,平安银行,36036.86
20001228,平安银行,38827.19
20001229,平安银行,23630.92
20010102,平安银行,34122.68
20010103,平安银行,54294.2
20010104,平安银行,48404.44
20010105,平安银行,66419.01
20010108,平安银行,69944.94
20010109,平安银行,52336.37
20010110,平安银行,34503.41
20010111,平安银行,81211.18
20010112,平安银行,38902.96
20010115,平安银行,29981.98
20010116,平安银行,23367.03
20010117,平安银行,46971.37
20010118,平安银行,53659.33
20010119,平安银行,62236.74
20010205,平安银行,24415.95
20010206,平安银行,22101.48
20010207,平安银行,13508.08
20010208,平安银行,24233.76
20010209,平安银行,20286.35
20010212,平安银行,23028.74
20010213,平安银行,15092.15
20010214,平安银行,13593.97
20010215,平安银行,13692.19
20010216,平安银行,16732.14
20010219,平安银行,15319.43
20010220,平安银行,15961.91
20010221,平安银行,36539.27
20010222,平安银行,34421.42
20010223,平安银行,18374.23
20010226,平安银行,18624.35
20010227,平安银行,23521.05
20010228,平安银行,14854.92
20010301,平安银行,21856.71
20010302,平安银行,277292.39
20010305,平安银行,186756.62
20010306,平安银行,60021.8
20010307,平安银行,153459.69
20010308,平安银行,477047.74
20010309,平安银行,315035.53
20010312,平安银行,138881.5
20010313,平安银行,130946.07
20010314,平安银行,320527.51
20010315,平安银行,190425.71
20010316,平安银行,184004.16
20010319,平安银行,120279.8
20010320,平安银行,89125.37
20010321,平安银行,194989.94
20010322,平安银行,138282.81
20010323,平安银行,245737.81
20010326,平安银行,98645.28
20010327,平安银行,75360.29
20010328,平安银行,81723.57
20010329,平安银行,66202.03
20010330,平安银行,85320.59
20010402,平安银行,88258.56
20010403,平安银行,56464.0
20010404,平安银行,97682.85
20010405,平安银行,57501.62
20010406,平安银行,45613.12
20010409,平安银行,43284.07
20010410,平安银行,39710.22
20010411,平安银行,39723.27
20010412,平安银行,72915.15
20010413,平安银行,222942.73
20010416,平安银行,175754.28
20010417,平安银行,89307.99
20010418,平安银行,81575.08
20010419,平安银行,86040.53
20010420,平安银行,105891.3
20010423,平安银行,62462.08
20010424,平安银行,41858.0
20010425,平安银行,123479.58
20010426,平安银行,69619.69
20010427,平安银行,54906.27
20010430,平安银行,38319.0
20010508,平安银行,26478.84
20010509,平安银行,45627.39
20010510,平安银行,35342.0
20010511,平安银行,22410.53
20010514,平安银行,42033.41
20010515,平安银行,31979.03
20010516,平安银行,48507.59
20010517,平安银行,34574.48
20010518,平安银行,69729.58
20010521,平安银行,91222.79
20010522,平安银行,73003.05
20010523,平安银行,72872.17
20010524,平安银行,57709.31
20010525,平安银行,28424.1
20010528,平安银行,109881.81
20010529,平安银行,71346.22
20010530,平安银行,144197.8
20010531,平安银行,68527.21
20010601,平安银行,96910.4
20010604,平安银行,54364.96
20010605,平安银行,52559.38
20010606,平安银行,43113.66
20010607,平安银行,52996.08
20010608,平安银行,38217.87
20010611,平安银行,41376.87
20010612,平安银行,30371.91
20010613,平安银行,41233.11
20010614,平安银行,66614.86
20010615,平安银行,29632.82
20010618,平安银行,41755.04
20010619,平安银行,29865.51
20010620,平安银行,49580.11
20010621,平安银行,44313.45
20010622,平安银行,33045.83
20010625,平安银行,29092.81
20010626,平安银行,33490.91
20010627,平安银行,33555.02
20010628,平安银行,34889.09
20010702,平安银行,22439.02
20010703,平安银行,16216.67
20010704,平安银行,22095.06
20010705,平安银行,80325.95
20010706,平安银行,24026.22
20010709,平安银行,17663.84
20010710,平安银行,14205.85
20010711,平安银行,41445.8
20010712,平安银行,45039.48
20010713,平安银行,25137.59
20010716,平安银行,28337.81
20010717,平安银行,33506.36
20010718,平安银行,22853.8
20010719,平安银行,20263.85
20010720,平安银行,36420.97
20010723,平安银行,26996.06
20010724,平安银行,31326.86
20010725,平安银行,32353.08
20010726,平安银行,29724.06
20010727,平安银行,32433.63
20010730,平安银行,75980.49
20010731,平安银行,40376.43
20010801,平安银行,36467.71
20010802,平安银行,29005.98
20010803,平安银行,37632.71
20010806,平安银行,76041.39
20010807,平安银行,35797.4
20010808,平安银行,27902.22
20010809,平安银行,26722.92
20010810,平安银行,24964.38
20010813,平安银行,22956.97
20010814,平安银行,20427.6
20010815,平安银行,12583.99
20010816,平安银行,29097.41
20010817,平安银行,12351.54
20010820,平安银行,13489.79
20010821,平安银行,13534.36
20010822,平安银行,17110.01
20010823,平安银行,16623.73
20010824,平安银行,13335.28
20010827,平安银行,30753.52
20010828,平安银行,24978.11
20010829,平安银行,15802.32
20010830,平安银行,9265.08
20010831,平安银行,9271.15
20010903,平安银行,13092.4
20010904,平安银行,21234.07
20010905,平安银行,17692.98
20010906,平安银行,13026.48
20010907,平安银行,23369.88
20010910,平安银行,20550.09
20010911,平安银行,15839.2
20010912,平安银行,47979.15
20010913,平安银行,11031.9
20010914,平安银行,22289.79
20010917,平安银行,50960.35
20010918,平安银行,22364.98
20010919,平安银行,52579.44
20010920,平安银行,57348.21
20010921,平安银行,18927.16
20010924,平安银行,11867.08
20010925,平安银行,14115.26
20010926,平安银行,11419.64
20010927,平安银行,14468.77
20010928,平安银行,21822.4
20011008,平安银行,14681.28
20011009,平安银行,22102.76
20011010,平安银行,21277.83
20011011,平安银行,33521.97
20011012,平安银行,58225.45
20011015,平安银行,70961.83
20011016,平安银行,30025.86
20011017,平安银行,104854.89
20011018,平安银行,87073.21
20011019,平安银行,93921.63
20011022,平安银行,56638.87
20011023,平安银行,288159.18
20011024,平安银行,269604.58
20011025,平安银行,83517.58
20011026,平安银行,52168.97
20011029,平安银行,35707.33
20011030,平安银行,42077.61
20011031,平安银行,27271.26
20011101,平安银行,21908.53
20011102,平安银行,23722.16
20011105,平安银行,24612.17
20011106,平安银行,19944.43
20011107,平安银行,51570.72
20011108,平安银行,33479.94
20011109,平安银行,42662.28
20011112,平安银行,22648.28
20011113,平安银行,12828.73
20011114,平安银行,11156.26
20011115,平安银行,14455.79
20011116,平安银行,56401.91
20011119,平安银行,13228.5
20011120,平安银行,32965.12
20011121,平安银行,30015.11
20011122,平安银行,28119.72
20011123,平安银行,19831.45
20011126,平安银行,18437.86
20011127,平安银行,15114.86
20011128,平安银行,25681.79
20011129,平安银行,22331.83
20011130,平安银行,23024.27
20011203,平安银行,31014.37
20011204,平安银行,25995.98
20011205,平安银行,46200.15
20011206,平安银行,34154.11
20011207,平安银行,23498.13
20011210,平安银行,18770.69
20011211,平安银行,21822.25
20011212,平安银行,34074.72
20011213,平安银行,26717.91
20011214,平安银行,20302.45
20011217,平安银行,22050.88
20011218,平安银行,16559.64
20011219,平安银行,24639.2
20011220,平安银行,30866.44
20011221,平安银行,19775.84
20011224,平安银行,29927.87
20011225,平安银行,22477.15
20011226,平安银行,18084.47
20011227,平安银行,22537.76
20011228,平安银行,23829.88
20011231,平安银行,21158.38
20020104,平安银行,12540.59
20020107,平安银行,16117.77
20020108,平安银行,14385.26
20020109,平安银行,23650.08
20020110,平安银行,58288.46
20020111,平安银行,27036.89
20020114,平安银行,47988.18
20020115,平安银行,33789.88
20020116,平安银行,23518.12
20020117,平安银行,39280.84
20020118,平安银行,55843.97
20020121,平安银行,50244.65
20020122,平安银行,34656.4
20020123,平安银行,40742.45
20020124,平安银行,53538.6
20020125,平安银行,24722.85
20020128,平安银行,42525.47
20020129,平安银行,26379.29
20020130,平安银行,17524.93
20020131,平安银行,90681.43
20020201,平安银行,49506.16
20020204,平安银行,34694.45
20020205,平安银行,56953.55
20020206,平安银行,38547.54
20020207,平安银行,37699.52
20020208,平安银行,34232.1
20020225,平安银行,58945.85
20020226,平安银行,45629.29
20020227,平安银行,33362.16
20020228,平安银行,27547.67
20020301,平安银行,34547.67
20020304,平安银行,21196.51
20020305,平安银行,59252.16
20020306,平安银行,115324.87
20020307,平安银行,146089.59
20020308,平安银行,155733.04
20020311,平安银行,90161.41
20020312,平安银行,110899.8
20020313,平安银行,264321.38
20020314,平安银行,89993.25
20020315,平安银行,98778.3
20020318,平安银行,165283.74
20020319,平安银行,99549.96
20020320,平安银行,92908.71
20020321,平安银行,61965.07
20020322,平安银行,63435.26
20020325,平安银行,32796.64
20020326,平安银行,41994.22
20020327,平安银行,24968.11
20020328,平安银行,24931.28
20020329,平安银行,39688.36
20020401,平安银行,27331.7
20020402,平安银行,25417.85
20020403,平安银行,22735.65
20020404,平安银行,29912.16
20020405,平安银行,27113.2
20020408,平安银行,31058.02
20020409,平安银行,69026.51
20020410,平安银行,52035.99
20020411,平安银行,35898.43
20020412,平安银行,28848.79
20020415,平安银行,24409.08
20020416,平安银行,25418.68
20020417,平安银行,19398.83
20020419,平安银行,54656.15
20020422,平安银行,24760.14
20020423,平安银行,28682.03
20020424,平安银行,25372.28
20020425,平安银行,25428.56
20020426,平安银行,29650.95
20020429,平安银行,36360.63
20020430,平安银行,197516.31
20020508,平安银行,79135.26
20020509,平安银行,120076.24
20020510,平安银行,69409.81
20020513,平安银行,49230.4
20020514,平安银行,26344.91
20020515,平安银行,35218.72
20020516,平安银行,65627.73
20020517,平安银行,51529.53
20020520,平安银行,31594.73
20020521,平安银行,56984.73
20020523,平安银行,51567.04
20020524,平安银行,45130.07
20020527,平安银行,22483.08
20020528,平安银行,29559.77
20020529,平安银行,25399.82
20020530,平安银行,42861.61
20020531,平安银行,39313.09
20020603,平安银行,38155.97
20020604,平安银行,69857.04
20020605,平安银行,39444.7
20020606,平安银行,66910.27
20020607,平安银行,78452.74
20020610,平安银行,68047.86
20020611,平安银行,25962.85
20020612,平安银行,33311.12
20020613,平安银行,20105.94
20020614,平安银行,34068.92
20020617,平安银行,18520.2
20020618,平安银行,33824.26
20020619,平安银行,48417.71
20020620,平安银行,20745.91
20020621,平安银行,321467.7
20020624,平安银行,575771.08
20020625,平安银行,1176848.97
20020626,平安银行,814647.57
20020627,平安银行,526997.82
20020628,平安银行,615102.8
20020701,平安银行,180048.75
20020702,平安银行,139774.01
20020703,平安银行,232846.9
20020704,平安银行,216896.95
20020705,平安银行,76053.47
20020708,平安银行,110526.11
20020709,平安银行,118113.44
20020710,平安银行,296248.44
20020711,平安银行,129835.17
20020712,平安银行,62118.87
20020715,平安银行,95340.82
20020716,平安银行,68212.08
20020717,平安银行,62382.13
20020718,平安银行,301154.5
20020719,平安银行,201623.73
20020722,平安银行,153702.5
20020723,平安银行,478520.02
20020724,平安银行,332178.99
20020725,平安银行,137319.47
20020726,平安银行,129442.4
20020729,平安银行,127518.3
20020731,平安银行,380134.58
20020801,平安银行,164850.1
20020802,平安银行,124972.46
20020805,平安银行,123644.77
20020806,平安银行,108130.25
20020807,平安银行,84138.77
20020808,平安银行,64983.02
20020809,平安银行,63841.87
20020812,平安银行,77247.48
20020813,平安银行,61293.5
20020814,平安银行,43354.0
20020815,平安银行,53070.28
20020816,平安银行,72015.75
20020819,平安银行,179366.96
20020820,平安银行,485535.73
20020821,平安银行,190625.39
20020822,平安银行,162050.97
20020823,平安银行,101807.98
20020826,平安银行,127724.8
20020827,平安银行,82316.92
20020828,平安银行,105129.19
20020829,平安银行,114578.13
20020830,平安银行,33284.33
20020902,平安银行,79728.05
20020904,平安银行,132789.65
20020905,平安银行,238468.62
20020906,平安银行,110142.17
20020909,平安银行,111071.24
20020910,平安银行,66598.21
20020911,平安银行,92871.71
20020912,平安银行,35606.45
20020913,平安银行,28521.31
20020916,平安银行,180916.41
20020917,平安银行,119857.44
20020918,平安银行,49626.37
20020919,平安银行,109129.49
20020920,平安银行,41838.68
20020923,平安银行,27825.27
20020924,平安银行,37628.28
20020925,平安银行,44254.12
20020926,平安银行,55544.68
20020927,平安银行,172405.96
20021008,平安银行,48269.01
20021009,平安银行,33820.71
20021010,平安银行,32098.83
20021011,平安银行,53530.39
20021014,平安银行,44482.2
20021015,平安银行,50367.7
20021017,平安银行,72801.28
20021018,平安银行,88934.77
20021021,平安银行,61773.14
20021022,平安银行,97515.49
20021023,平安银行,81773.73
20021024,平安银行,39352.67
20021025,平安银行,62036.11
20021028,平安银行,43406.62
20021029,平安银行,53093.41
20021030,平安银行,53273.57
20021031,平安银行,62291.33
20021101,平安银行,51613.83
20021104,平安银行,114902.43
20021105,平安银行,217887.72
20021106,平安银行,58750.12
20021107,平安银行,116430.85
20021108,平安银行,225121.91
20021111,平安银行,79066.31
20021112,平安银行,97605.68
20021113,平安银行,72043.02
20021114,平安银行,71784.08
20021115,平安银行,94535.74
20021118,平安银行,93956.36
20021119,平安银行,82277.79
20021120,平安银行,64257.5
20021121,平安银行,101723.15
20021122,平安银行,74498.36
20021125,平安银行,33846.99
20021126,平安银行,36198.42
20021127,平安银行,61374.4
20021128,平安银行,58725.74
20021129,平安银行,138772.79
20021202,平安银行,57460.51
20021203,平安银行,28435.11
20021204,平安银行,39232.35
20021205,平安银行,45503.48
20021206,平安银行,31934.75
20021209,平安银行,18369.81
20021210,平安银行,41209.97
20021211,平安银行,71729.07
20021212,平安银行,89123.25
20021213,平安银行,61259.97
20021216,平安银行,49290.65
20021217,平安银行,40235.83
20021218,平安银行,42350.07
20021219,平安银行,24851.3
20021220,平安银行,53845.51
20021223,平安银行,50300.74
20021224,平安银行,35920.64
20021225,平安银行,50848.93
20021226,平安银行,114627.37
20021227,平安银行,94456.58
20021230,平安银行,78881.03
20021231,平安银行,137552.33
20030102,平安银行,64848.85
20030103,平安银行,49594.69
20030106,平安银行,36553.07
20030107,平安银行,27149.59
20030108,平安银行,80421.7
20030109,平安银行,191721.23
20030110,平安银行,127885.91
20030113,平安银行,47354.88
20030114,平安银行,542036.69
20030115,平安银行,274935.17
20030116,平安银行,144444.56
20030117,平安银行,111068.88
20030120,平安银行,141736.25
20030121,平安银行,163002.11
20030122,平安银行,44440.01
20030123,平安银行,39501.42
20030124,平安银行,71262.42
20030127,平安银行,107222.7
20030128,平安银行,74577.18
20030129,平安银行,141810.52
20030210,平安银行,49477.47
20030211,平安银行,29239.5
20030212,平安银行,43813.68
20030213,平安银行,120667.89
20030214,平安银行,58209.56
20030217,平安银行,45108.98
20030218,平安银行,38953.85
20030219,平安银行,54747.56
20030220,平安银行,33161.93
20030221,平安银行,103241.7
20030224,平安银行,53717.82
20030225,平安银行,64821.3
20030228,平安银行,139580.32
20030303,平安银行,53350.89
20030304,平安银行,71065.62
20030305,平安银行,42837.07
20030306,平安银行,63133.86
20030307,平安银行,44920.39
20030310,平安银行,63399.98
20030311,平安银行,31474.81
20030312,平安银行,29942.05
20030313,平安银行,25405.34
20030314,平安银行,26497.1
20030317,平安银行,24471.95
20030318,平安银行,33057.84
20030319,平安银行,66876.78
20030320,平安银行,32467.57
20030321,平安银行,122729.96
20030324,平安银行,43988.79
20030325,平安银行,49871.07
20030326,平安银行,54863.84
20030327,平安银行,278260.89
20030328,平安银行,240722.18
20030331,平安银行,143964.97
20030401,平安银行,195301.65
20030402,平安银行,255505.46
20030403,平安银行,104679.16
20030404,平安银行,155872.25
20030407,平安银行,185885.12
20030408,平安银行,131428.64
20030409,平安银行,206881.32
20030410,平安银行,258586.71
20030411,平安银行,217062.28
20030414,平安银行,310395.67
20030415,平安银行,251816.73
20030416,平安银行,1207705.6
20030417,平安银行,581354.41
20030418,平安银行,309949.86
20030421,平安银行,278042.86
20030422,平安银行,245264.24
20030423,平安银行,213290.34
20030424,平安银行,300902.84
20030425,平安银行,159954.46
20030428,平安银行,310875.2
20030429,平安银行,234414.52
20030430,平安银行,175598.52
20030512,平安银行,168397.65
20030513,平安银行,236236.88
20030514,平安银行,117951.43
20030515,平安银行,149002.72
20030516,平安银行,343255.42
20030519,平安银行,201208.69
20030520,平安银行,101987.08
20030521,平安银行,95788.31
20030522,平安银行,104103.39
20030523,平安银行,176734.02
20030526,平安银行,134299.09
20030527,平安银行,94506.88
20030528,平安银行,164541.43
20030529,平安银行,131734.84
20030530,平安银行,142588.72
20030602,平安银行,93487.44
20030603,平安银行,93602.17
20030604,平安银行,68637.01
20030605,平安银行,65622.09
20030606,平安银行,90445.32
20030609,平安银行,65068.24
20030610,平安银行,37941.21
20030611,平安银行,56262.33
20030612,平安银行,35586.31
20030613,平安银行,35573.79
20030616,平安银行,26145.94
20030617,平安银行,41720.77
20030618,平安银行,34357.9
20030619,平安银行,111700.06
20030620,平安银行,71302.01
20030623,平安银行,32020.22
20030624,平安银行,32195.43
20030625,平安银行,24357.43
20030626,平安银行,58103.18
20030627,平安银行,34991.01
20030630,平安银行,30499.07
20030701,平安银行,31806.21
20030702,平安银行,41675.54
20030703,平安银行,33220.13
20030704,平安银行,24058.94
20030707,平安银行,21344.69
20030708,平安银行,28254.23
20030709,平安银行,23845.05
20030710,平安银行,66504.71
20030711,平安银行,35883.08
20030714,平安银行,45049.01
20030715,平安银行,29876.43
20030716,平安银行,29378.35
20030717,平安银行,80657.94
20030718,平安银行,114032.98
20030721,平安银行,78219.09
20030722,平安银行,81311.91
20030723,平安银行,43261.83
20030724,平安银行,40068.38
20030725,平安银行,49957.17
20030728,平安银行,29345.69
20030729,平安银行,28837.53
20030730,平安银行,39307.69
20030731,平安银行,30556.63
20030801,平安银行,47115.89
20030804,平安银行,38014.97
20030805,平安银行,28138.6
20030806,平安银行,43075.82
20030807,平安银行,70015.97
20030808,平安银行,39368.07
20030811,平安银行,18577.72
20030812,平安银行,12351.15
20030813,平安银行,21433.86
20030814,平安银行,28693.62
20030815,平安银行,55755.73
20030818,平安银行,41645.7
20030819,平安银行,29141.91
20030820,平安银行,29006.48
20030821,平安银行,22940.33
20030822,平安银行,75007.38
20030825,平安银行,46106.41
20030827,平安银行,24950.63
20030828,平安银行,58366.35
20030829,平安银行,49054.11
20030901,平安银行,40864.93
20030902,平安银行,37510.22
20030903,平安银行,17599.45
20030904,平安银行,21611.82
20030905,平安银行,36688.42
20030908,平安银行,62012.82
20030909,平安银行,62125.53
20030910,平安银行,25776.1
20030911,平安银行,37482.77
20030912,平安银行,67410.4
20030915,平安银行,76639.81
20030916,平安银行,41047.46
20030917,平安银行,60214.2
20030918,平安银行,42901.35
20030919,平安银行,47030.68
20030922,平安银行,21938.11
20030923,平安银行,51319.01
20030924,平安银行,37493.64
20030925,平安银行,34923.86
20030926,平安银行,19031.88
20030929,平安银行,36789.37
20030930,平安银行,30767.01
20031008,平安银行,18282.93
20031009,平安银行,13874.09
20031010,平安银行,38129.81
20031013,平安银行,31836.56
20031014,平安银行,32195.6
20031015,平安银行,56442.8
20031017,平安银行,38525.18
20031020,平安银行,24399.04
20031021,平安银行,31713.48
20031022,平安银行,52572.22
20031023,平安银行,41529.21
20031024,平安银行,32692.2
20031027,平安银行,53474.44
20031028,平安银行,41432.32
20031029,平安银行,55731.41
20031030,平安银行,84110.52
20031031,平安银行,64828.8
20031103,平安银行,52425.74
20031104,平安银行,97853.25
20031105,平安银行,68053.18
20031106,平安银行,76188.92
20031107,平安银行,91393.72
20031110,平安银行,34275.28
20031111,平安银行,21934.36
20031112,平安银行,30573.55
20031113,平安银行,28132.83
20031114,平安银行,50959.41
20031117,平安银行,36937.28
20031118,平安银行,28151.48
20031119,平安银行,52142.91
20031120,平安银行,104669.1
20031121,平安银行,91262.99
20031124,平安银行,81546.88
20031125,平安银行,216832.4
20031126,平安银行,73571.25
20031127,平安银行,71145.37
20031128,平安银行,41497.77
20031201,平安银行,53134.33
20031202,平安银行,55223.82
20031203,平安银行,57203.06
20031204,平安银行,86614.6
20031205,平安银行,46332.93
20031208,平安银行,35820.67
20031209,平安银行,38698.34
20031210,平安银行,75689.21
20031211,平安银行,122435.36
20031212,平安银行,216467.79
20031215,平安银行,85529.46
20031216,平安银行,62970.46
20031217,平安银行,49913.44
20031218,平安银行,57982.03
20031219,平安银行,92039.58
20031222,平安银行,88373.08
20031223,平安银行,95910.16
20031224,平安银行,143706.27
20031225,平安银行,65261.88
20031226,平安银行,42120.21
20031229,平安银行,40511.55
20031230,平安银行,35060.94
20031231,平安银行,56588.55
20040102,平安银行,58047.8
20040105,平安银行,120577.77
20040106,平安银行,375917.45
20040107,平安银行,195362.44
20040108,平安银行,127015.27
20040109,平安银行,160459.7
20040112,平安银行,90856.34
20040113,平安银行,108653.59
20040114,平安银行,73269.08
20040115,平安银行,61678.46
20040116,平安银行,89077.18
20040129,平安银行,113268.06
20040130,平安银行,82342.25
20040202,平安银行,235196.53
20040203,平安银行,175446.95
20040204,平安银行,193975.04
20040205,平安银行,174839.03
20040206,平安银行,438125.03
20040209,平安银行,196300.69
20040210,平安银行,232602.62
20040211,平安银行,201991.17
20040212,平安银行,148276.41
20040213,平安银行,144236.58
20040216,平安银行,126195.36
20040217,平安银行,119303.89
20040218,平安银行,121684.61
20040219,平安银行,117972.92
20040220,平安银行,597570.94
20040223,平安银行,315295.82
20040224,平安银行,219511.32
20040225,平安银行,188105.25
20040226,平安银行,135667.83
20040227,平安银行,81800.86
20040301,平安银行,95836.48
20040302,平安银行,98743.4
20040303,平安银行,182110.9
20040304,平安银行,340664.9
20040305,平安银行,224487.58
20040308,平安银行,132802.69
20040309,平安银行,87718.16
20040310,平安银行,80594.58
20040311,平安银行,121751.8
20040312,平安银行,80749.78
20040315,平安银行,203827.81
20040316,平安银行,124580.35
20040317,平安银行,385343.38
20040318,平安银行,295091.66
20040319,平安银行,142155.19
20040322,平安银行,151927.34
20040323,平安银行,173691.75
20040324,平安银行,161013.49
20040325,平安银行,94722.32
20040326,平安银行,87430.83
20040329,平安银行,192535.41
20040330,平安银行,69280.43
20040331,平安银行,64075.92
20040401,平安银行,88962.48
20040402,平安银行,86759.25
20040405,平安银行,86786.89
20040406,平安银行,113220.94
20040407,平安银行,95708.1
20040408,平安银行,114684.7
20040409,平安银行,116520.85
20040412,平安银行,78287.09
20040413,平安银行,160660.04
20040414,平安银行,165610.09
20040415,平安银行,146639.49
20040416,平安银行,69106.11
20040419,平安银行,86189.27
20040420,平安银行,62361.45
20040421,平安银行,61018.87
20040422,平安银行,36172.93
20040423,平安银行,37827.86
20040426,平安银行,27611.23
20040427,平安银行,52707.96
20040428,平安银行,67745.13
20040429,平安银行,54112.55
20040430,平安银行,47714.68
20040510,平安银行,35909.24
20040511,平安银行,24431.07
20040512,平安银行,29979.41
20040513,平安银行,27313.66
20040514,平安银行,29368.95
20040517,平安银行,28649.53
20040518,平安银行,22349.01
20040519,平安银行,31655.65
20040520,平安银行,20270.89
20040521,平安银行,13791.14
20040524,平安银行,21384.72
20040525,平安银行,27583.84
20040526,平安银行,44053.23
20040527,平安银行,62807.57
20040528,平安银行,31930.31
20040531,平安银行,148339.13
20040601,平安银行,97675.1
20040602,平安银行,161922.06
20040603,平安银行,68781.22
20040604,平安银行,45387.96
20040607,平安银行,40770.04
20040608,平安银行,40314.24
20040609,平安银行,38877.89
20040610,平安银行,31712.48
20040611,平安银行,37255.91
20040614,平安银行,36667.96
20040615,平安银行,52952.82
20040616,平安银行,33170.98
20040617,平安银行,29137.21
20040618,平安银行,27005.08
20040621,平安银行,19164.51
20040622,平安银行,24738.12
20040623,平安银行,17311.62
20040624,平安银行,27591.82
20040625,平安银行,31038.44
20040628,平安银行,59999.53
20040629,平安银行,35767.55
20040701,平安银行,36506.86
20040702,平安银行,27356.3
20040705,平安银行,16821.3
20040706,平安银行,20886.29
20040707,平安银行,19232.63
20040708,平安银行,18288.27
20040709,平安银行,23202.43
20040712,平安银行,35563.31
20040713,平安银行,13792.4
20040714,平安银行,23814.33
20040715,平安银行,21130.52
20040716,平安银行,52502.15
20040719,平安银行,24753.75
20040720,平安银行,23021.44
20040721,平安银行,18619.81
20040722,平安银行,37571.14
20040723,平安银行,59088.41
20040726,平安银行,21197.31
20040727,平安银行,22089.8
20040728,平安银行,15678.67
20040729,平安银行,19589.87
20040730,平安银行,16340.92
20040802,平安银行,14772.32
20040803,平安银行,17099.06
20040804,平安银行,31044.25
20040805,平安银行,17883.59
20040806,平安银行,13945.39
20040809,平安银行,16164.02
20040810,平安银行,19173.43
20040811,平安银行,13760.76
20040812,平安银行,31741.46
20040813,平安银行,21908.21
20040816,平安银行,18274.08
20040817,平安银行,11603.24
20040818,平安银行,37891.65
20040819,平安银行,22110.79
20040820,平安银行,20919.54
20040823,平安银行,16326.75
20040824,平安银行,16104.65
20040825,平安银行,10011.2
20040826,平安银行,22762.29
20040827,平安银行,18342.85
20040830,平安银行,13893.17
20040831,平安银行,30172.62
20040901,平安银行,13631.67
20040902,平安银行,19697.88
20040903,平安银行,12033.02
20040906,平安银行,8748.12
20040907,平安银行,10652.04
20040908,平安银行,15764.84
20040909,平安银行,19926.09
20040910,平安银行,22217.13
20040913,平安银行,17247.23
20040914,平安银行,32961.83
20040915,平安银行,104848.71
20040916,平安银行,65189.16
20040917,平安银行,94130.43
20040920,平安银行,126191.92
20040921,平安银行,105926.69
20040922,平安银行,252434.11
20040923,平安银行,99278.47
20040924,平安银行,132408.42
20040927,平安银行,75411.52
20040928,平安银行,66121.62
20040929,平安银行,77385.76
