stock_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,symbol,stock_name,area,industry,list_date
600036.SH,20190124,129.9204,134.0312,129.9204,133.2186,27.16,0.71,2.6141,543409.53,1507548.458,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190125,133.2186,136.8514,133.12300000000002,136.3256,27.87,0.65,2.3323,536481.7,1525048.705,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190128,136.3256,139.28920000000002,136.23000000000002,136.9948,28.52,0.14,0.4909,577365.88,1665507.65,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190129,136.5168,137.8074,136.0866,136.8992,28.66,-0.02,-0.0698,346628.58,993511.466,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190130,136.70800000000003,137.6162,135.36960000000002,135.84760000000003,28.64,-0.22,-0.7682,266892.04,761698.908,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190131,135.991,140.0062,135.991,139.62380000000002,28.42,0.79,2.7797,571420.36,1657359.517,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190201,139.62380000000002,140.6754,138.0464,140.054,29.21,0.09,0.3081,396521.6,1156418.914,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190211,139.098,141.1534,138.142,140.48420000000002,29.3,0.09,0.3072,353635.99,1034587.928,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190212,140.48420000000002,141.3924,138.5244,140.14960000000002,29.39,-0.07,-0.2382,395827.11,1157190.462,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190213,140.14960000000002,143.59120000000001,139.1936,142.6352,29.32,0.52,1.7735,535775.89,1579966.914,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190214,141.727,143.87800000000001,140.9622,142.73080000000002,29.84,0.02,0.067,452386.56,1349953.528,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190215,142.1572,142.68300000000002,138.18980000000002,139.337,29.86,-0.71,-2.3778,495666.59,1450557.701,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190218,140.293,143.3522,140.293,142.7786,29.15,0.72,2.47,446645.84,1330843.104,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190219,142.73080000000002,146.41140000000001,142.0616,142.8264,29.87,0.01,0.0335,493676.44,1483350.105,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190220,144.69060000000002,145.50320000000002,143.30440000000002,144.117,29.88,0.27,0.9036,334340.29,1010101.525,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190221,144.2604,146.4592,142.6352,143.7824,30.15,-0.07,-0.2322,453139.76,1367327.564,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190222,143.7346,146.4592,142.44400000000002,146.41140000000001,30.08,0.55,1.8285,414875.07,1252498.181,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190225,148.18,157.262,148.0366,155.4456,30.63,1.89,6.1704,1101846.76,3503029.739,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190226,154.3462,157.74,149.70960000000002,150.5222,32.52,-1.03,-3.1673,948562.86,3028023.006,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190227,151.526,154.4896,150.092,151.5738,31.49,0.22,0.6986,808342.44,2568322.892,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190228,151.526,153.43800000000002,150.33100000000002,151.7172,31.71,0.03,0.0946,487643.47,1547972.358,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190301,153.19899999999998,157.40540000000001,151.287,157.262,31.74,1.16,3.6547,682670.71,2200500.068,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190304,157.74,161.5162,155.35,156.2582,32.9,-0.21,-0.6383,956461.15,3151361.469,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190305,157.0708,157.0708,153.43800000000002,154.633,32.69,-0.34,-1.0401,673803.67,2188597.546,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190306,154.44180000000003,155.8758,151.9084,154.01160000000002,32.35,-0.13,-0.4019,546736.3,1758476.276,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190307,153.0078,153.43800000000002,148.0366,149.614,32.22,-0.92,-2.8554,707727.28,2227173.172,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190308,146.9372,149.18380000000002,145.1208,147.1284,31.3,-0.52,-1.6613,770066.01,2368272.351,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190311,146.12460000000002,147.3674,144.2604,145.9334,30.78,-0.25,-0.8122,675309.95,2056842.749,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190312,147.74980000000002,149.7574,145.55100000000002,146.5548,30.53,0.13,0.4258,838697.24,2593572.147,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190313,147.1762,149.70960000000002,144.595,148.37120000000002,30.66,0.38,1.2394,666611.44,2057062.461,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190314,148.08440000000002,152.482,147.702,150.33100000000002,31.04,0.41,1.3209,684942.4,2162754.036,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190315,150.1876,152.721,149.136,151.38260000000002,31.45,0.22,0.6995,595942.69,1888156.823,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190318,151.9562,155.63680000000002,151.0002,154.6808,31.67,0.69,2.1787,593130.92,1902942.879,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190319,154.872,155.9236,152.6254,153.10340000000002,32.36,-0.33,-1.0198,486750.5,1565782.395,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190320,152.3864,155.2066,151.526,154.25060000000002,32.03,0.24,0.7493,465379.13,1492217.313,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190321,153.58140000000003,154.872,152.57760000000002,152.86440000000002,32.27,-0.29,-0.8987,386223.72,1240270.281,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190322,153.3424,154.77640000000002,151.5738,154.633,31.98,0.37,1.157,430268.48,1380682.468,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190325,152.96,153.43800000000002,148.65800000000002,148.9926,32.35,-1.18,-3.6476,639210.55,2018228.647,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190326,151.0002,151.287,149.18380000000002,150.5222,31.17,0.32,1.0266,403361.9,1268771.627,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190327,151.47820000000002,155.5412,150.33100000000002,154.872,31.49,0.91,2.8898,594154.47,1915279.543,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190328,153.7726,156.067,152.721,155.4456,32.4,0.12,0.3704,387422.55,1251752.176,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190329,155.4456,164.0496,154.91979999999998,162.13760000000002,32.52,1.4,4.305,1164152.21,3924014.336,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190401,163.47600000000003,167.539,162.042,162.9024,33.92,0.16,0.4717,1046396.18,3595503.205,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190402,162.99800000000002,165.34020000000004,162.95020000000002,164.86220000000003,34.08,0.41,1.2031,694286.66,2385380.774,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190403,164.432,167.06100000000004,164.00180000000003,166.6308,34.49,0.37,1.0728,581606.43,2016043.612,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190404,166.822,172.319,166.822,170.1202,34.86,0.73,2.0941,822852.26,2919598.558,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190408,170.64600000000002,173.37060000000002,170.407,171.74540000000002,35.59,0.34,0.9553,810662.01,2913400.186,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190409,171.602,171.6498,167.5868,168.39939999999999,35.93,-0.7,-1.9482,511236.25,1811302.889,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190410,167.539,169.3554,165.00560000000002,167.6346,35.23,-0.16,-0.4542,674541.17,2358129.547,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190411,168.2082,170.407,165.9616,167.1088,35.07,-0.11,-0.3137,572516.04,2008064.351,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190412,166.6308,167.3,165.388,166.344,34.96,-0.16,-0.4577,363358.01,1264673.345,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190415,169.3076,173.1316,166.4396,166.4396,34.8,0.02,0.0575,924920.92,3299629.416,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190416,165.866,172.55800000000002,165.388,172.08,34.82,1.18,3.3889,840815.16,2991158.275,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190417,171.5542,174.37439999999998,170.31140000000002,171.2674,36.0,-0.17,-0.4722,494789.82,1778194.094,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190418,171.124,171.124,167.92140000000003,169.69,35.83,-0.33,-0.921,322740.7,1143221.193,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190419,170.168,174.23100000000002,170.0724,172.08,35.5,0.5,1.4085,411748.63,1481680.33,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190422,171.124,172.797,164.432,166.344,36.0,-1.2,-3.3333,715829.71,2512863.629,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190423,165.866,170.1202,165.72260000000003,168.39939999999999,34.8,0.43,1.2356,495692.11,1748713.75,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190424,169.8334,171.602,166.4396,171.124,35.23,0.57,1.6179,540098.31,1922166.631,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190425,168.973,171.4108,168.63840000000002,169.3554,35.8,-0.37,-1.0335,433788.27,1542369.865,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190426,168.0648,168.25600000000003,164.14520000000002,164.2408,35.43,-1.07,-3.02,517344.43,1797598.594,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190429,165.24460000000002,170.7894,164.5276,168.8774,34.36,0.97,2.8231,550331.76,1937765.299,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190430,165.24460000000002,166.822,161.80300000000003,164.67100000000002,35.33,-0.88,-2.4908,953711.97,3274708.143,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190506,158.69600000000003,162.759,157.1664,162.0898,34.45,-0.54,-1.5675,1133678.74,3784588.227,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190507,163.3804,163.3804,159.4608,161.1338,33.91,-0.2,-0.5898,617476.24,2078552.508,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190508,159.174,160.5124,157.74,158.36140000000003,33.71,-0.58,-1.7206,481745.11,1601956.981,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190509,157.74,158.935,153.05560000000003,154.9676,33.13,-0.71,-2.1431,581103.75,1893434.384,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190510,157.0708,161.564,157.0708,160.6558,32.42,1.19,3.6706,654775.78,2191300.33,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190513,157.97899999999998,159.1262,155.97140000000002,156.784,33.61,-0.81,-2.41,343408.59,1130792.902,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190514,154.394,158.69600000000003,154.3462,155.63680000000002,32.8,-0.24,-0.7317,488642.53,1599744.262,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190515,157.74,161.80300000000003,156.7362,160.75140000000002,32.56,1.07,3.2862,440591.0,1471301.765,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190516,160.75140000000002,162.2332,159.69979999999998,160.94260000000003,33.63,0.04,0.1189,334642.91,1128388.77,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190517,161.086,161.564,157.5966,159.22180000000003,33.67,-0.36,-1.0692,359256.93,1196233.846,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190520,159.174,161.5162,156.8796,159.07840000000002,33.31,-0.03,-0.0901,418304.36,1388670.239,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190521,159.1262,162.99800000000002,158.4092,160.75140000000002,33.28,0.35,1.0517,503444.18,1699238.453,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190522,160.75140000000002,161.80300000000003,159.174,160.2734,33.63,-0.1,-0.2974,345080.85,1157944.609,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190523,159.22180000000003,160.608,157.50100000000003,159.413,33.53,-0.18,-0.5368,383860.13,1277508.313,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190524,160.5124,163.14140000000003,159.60420000000002,160.608,33.35,0.25,0.7496,429908.84,1449787.998,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190527,160.0344,162.28100000000003,156.784,161.4684,33.6,0.18,0.5357,477259.47,1592620.302,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190528,161.32500000000002,165.388,160.7036,164.33640000000003,33.78,0.6,1.7762,694570.87,2375260.224,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190529,162.0898,165.8182,161.80300000000003,163.715,34.38,-0.13,-0.3781,376828.84,1292718.402,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190530,164.47979999999998,164.9578,161.8508,163.954,34.25,0.05,0.146,297307.64,1016453.738,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190531,163.47600000000003,165.866,162.5678,163.52380000000002,34.3,-0.09,-0.2624,305223.99,1048608.82,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190603,163.715,165.627,161.9464,164.432,34.21,0.19,0.5554,394814.01,1351932.252,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190604,164.432,164.47979999999998,161.3728,162.66340000000002,34.4,-0.37,-1.0756,327891.27,1113572.392,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190605,164.0974,164.71880000000002,162.13760000000002,162.28100000000003,34.03,-0.08,-0.2351,269274.25,919338.24,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190606,163.14140000000003,163.14140000000003,159.55640000000002,162.042,33.95,-0.05,-0.1473,302325.1,1024276.66,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190610,162.66340000000002,166.822,162.5678,166.05720000000002,33.9,0.84,2.4779,493055.17,1707698.127,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190611,166.05720000000002,169.8812,166.05720000000002,169.3076,34.74,0.68,1.9574,523697.07,1840362.215,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190612,169.16420000000002,169.7378,167.539,168.8774,35.42,-0.09,-0.2541,270915.58,956824.031,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190613,168.8774,169.69,166.7264,168.495,35.33,-0.08,-0.2264,256232.23,901854.016,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190614,168.8774,170.02460000000002,168.1604,168.973,35.25,0.1,0.2837,341836.57,1207793.174,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190617,168.734,171.9844,168.5428,170.168,35.35,0.25,0.7072,262376.33,935672.872,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190618,170.64600000000002,172.17560000000003,169.7378,172.17560000000003,35.6,0.42,1.1798,302284.48,1084120.436,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190619,176.81220000000002,178.29399999999998,174.80460000000002,175.904,36.02,0.78,2.1655,652388.79,2411603.687,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190620,176.1908,183.93439999999998,176.1908,183.45640000000003,36.8,1.58,4.2935,742298.68,2808109.447,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190621,183.45640000000003,184.03,179.25,180.1582,38.38,-0.69,-1.7978,596176.31,2257474.698,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190624,179.34560000000002,181.59220000000002,179.15439999999998,181.4488,37.69,0.27,0.7164,308816.29,1166862.209,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190625,179.2978,179.2978,166.10500000000002,172.70140000000004,37.96,-1.83,-4.8209,2435121.52,8747563.858,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190626,167.6346,171.74540000000002,167.39560000000003,169.5466,36.13,-0.66,-1.8267,1049978.1,3729647.597,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190627,171.5064,174.75680000000003,170.88500000000002,174.23100000000002,35.47,0.98,2.7629,928056.29,3369234.27,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190628,173.75300000000001,174.6134,171.31520000000003,171.9844,36.45,-0.47,-1.2894,530623.39,1914139.579,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190701,175.66500000000002,177.9594,175.42600000000002,176.382,35.98,0.92,2.557,812454.91,2997920.556,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190702,176.47760000000002,176.47760000000002,173.51399999999998,174.56560000000002,36.9,-0.38,-1.0298,612233.95,2235226.043,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190703,173.94420000000002,174.42220000000003,172.3668,172.797,36.52,-0.37,-1.0131,479284.41,1735338.347,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190704,173.8486,174.1832,172.1278,172.4624,36.15,-0.07,-0.1936,379173.54,1371454.234,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190705,173.03600000000003,175.09140000000002,172.08,174.3266,36.08,0.39,1.0809,364515.91,1325134.309,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190708,172.4624,173.03600000000003,169.0208,169.97680000000003,36.47,-0.91,-2.4952,506105.41,1805159.246,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190709,170.0724,170.64600000000002,168.25600000000003,168.6862,35.56,-0.27,-0.7593,281060.75,993475.022,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190710,170.168,170.407,167.2044,167.8736,35.29,-0.17,-0.4817,444870.76,1564014.123,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190711,169.49880000000002,172.3668,168.78180000000003,171.602,35.12,0.78,2.221,598289.66,2141800.97,4.78,600036,招商银行,深圳,银行,20020409
600036.SH,20190712,172.66344,174.72480000000002,171.87816000000004,173.7432,34.96,0.44,1.2586,497466.75,1759080.553,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190715,171.82908,175.11744000000002,169.32600000000002,173.2524,35.4,-0.1,-0.2825,422717.63,1482173.72,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190716,173.59596,174.234,172.5162,173.30148000000003,35.3,0.01,0.0283,270145.54,955308.164,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190717,172.31988,173.84136,171.82908,172.81068000000002,35.31,-0.1,-0.2832,226376.19,796929.618,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190718,173.2524,174.62664,172.12356000000003,173.35056,35.21,0.11,0.3124,338900.48,1198433.942,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190719,175.11744000000002,179.09292000000002,174.62664,178.50396,35.32,1.05,2.9728,498642.04,1804011.55,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190722,178.45488,180.46716000000004,177.12972000000002,178.50396,36.37,0.0,0.0,337329.97,1230690.061,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190723,178.50396,179.14200000000002,176.73708,177.71868,36.37,-0.16,-0.4399,250795.06,909838.723,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190724,178.84752,181.39968000000002,177.86592000000002,178.79844,36.21,0.22,0.6076,342634.49,1254224.791,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190725,180.369,183.95184,180.369,182.87208,36.43,0.83,2.2783,509943.42,1896150.462,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190726,181.8414,183.41196,181.74324000000001,182.67576,37.26,-0.04,-0.1074,233918.62,870022.305,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190729,182.57760000000002,182.57760000000002,179.63280000000003,180.76164,37.22,-0.39,-1.0478,317503.58,1170614.801,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190730,180.6144,182.43036000000004,180.12360000000004,180.46716000000004,36.83,-0.06,-0.1629,261837.18,966377.345,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190731,179.14200000000002,180.6144,178.89660000000003,179.43648000000002,36.77,-0.21,-0.5711,273067.07,998321.822,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190801,178.65120000000002,179.58372000000003,176.24627999999998,177.66960000000003,36.56,-0.36,-0.9847,322315.81,1166692.625,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190802,174.4794,176.49168000000003,173.7432,175.461,36.2,-0.45,-1.2431,489480.13,1744741.168,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190805,174.33216000000002,175.16652,172.22172000000003,172.81068000000002,35.75,-0.54,-1.5105,452127.18,1597313.152,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190806,169.32600000000002,172.12356000000003,168.83520000000001,171.19104000000002,35.21,-0.33,-0.9372,585695.59,2038065.671,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190807,171.2892,171.68184,169.03152,169.47324,34.88,-0.35,-1.0034,550566.14,1907381.568,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190808,170.7984,174.18492000000003,170.7984,173.54688000000002,34.53,0.83,2.4037,456257.39,1602214.298,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190809,174.03768000000002,174.234,171.33828,171.73092000000003,35.36,-0.37,-1.0464,336141.93,1181594.152,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190812,171.73092000000003,174.03768000000002,170.7984,173.79228,34.99,0.42,1.2003,392258.49,1377596.532,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190813,172.71252,173.007,170.7984,171.04380000000003,35.41,-0.56,-1.5815,297365.1,1039741.519,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190814,172.85976,173.7432,170.7984,171.09288,34.85,0.01,0.0287,377493.08,1322902.547,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190815,167.85360000000003,171.48552,167.36280000000002,171.14196,34.86,0.01,0.0287,300548.09,1040105.626,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190816,171.24012000000002,173.7432,169.42416000000003,172.56528,34.87,0.29,0.8317,408444.67,1431729.717,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190819,171.63276000000002,173.2524,169.03152,173.2524,35.16,0.14,0.3982,714933.74,2493400.951,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190820,171.78,174.52848000000003,171.2892,173.39964,35.3,0.03,0.085,380369.43,1340295.547,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190821,172.95792000000003,174.72480000000002,172.56528,173.98860000000002,35.33,0.12,0.3397,299825.16,1062519.113,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190822,174.67572000000004,174.92112,172.46712000000002,173.44872000000004,35.45,-0.11,-0.3103,228624.67,808431.523,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190823,172.85976,179.33832,172.85976,178.01316000000003,35.34,0.93,2.6316,706098.52,2544555.084,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190826,174.234,175.7064,170.65116000000003,171.78,36.27,-1.27,-3.5015,867362.65,3045354.099,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190827,173.64504000000002,174.82296,170.55300000000003,170.55300000000003,35.0,-0.25,-0.7143,817511.79,2876573.97,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190828,171.78,172.17264,168.88428,169.32600000000002,34.75,-0.25,-0.7194,514762.26,1780588.508,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190829,169.32600000000002,169.5714,165.39960000000002,166.52844000000002,34.5,-0.57,-1.6522,711617.85,2415342.459,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190830,168.29532,168.78612,166.62660000000002,168.24624000000003,33.93,0.35,1.0315,596579.69,2039657.518,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190902,168.24624000000003,170.11128,168.09900000000002,168.54072000000002,34.28,0.06,0.175,507982.81,1752014.271,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190903,168.68796,169.12968,166.92108,167.6082,34.34,-0.19,-0.5533,407169.69,1390955.164,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190904,167.41188,172.07448000000002,166.92108,171.24012000000002,34.15,0.74,2.1669,634636.16,2202852.785,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190905,171.92724,176.1972,171.92724,174.33216000000002,34.89,0.63,1.8057,723702.46,2573174.32,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190906,176.1972,176.63892,174.4794,176.14812,35.52,0.37,1.0417,473162.76,1692573.89,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190909,177.12972000000002,178.84752,173.44872000000004,174.234,35.89,-0.39,-1.0867,756151.32,2697975.757,4.908,600036,招商银行,深圳,银行,20020409
600036.SH,20190910,175.26468000000003,175.41192,170.55300000000003,171.78,35.5,-0.5,-1.4085,675330.66,2361508.165,4.908,600036,招商银行,深圳,银行,20020409
