title,content,date,cleaned_content,sentiment,sentiment_label
科技昨夜今晨 0502：铁路 12306 回应网传“五一前大量放票”；新能源车企 4 月战报出炉；堡垒之夜下周或回归苹果应用商店...,"2025 5 2 
1 27% App Store
 Yvonne Gonzalez Rogers 2021 App Store &gt;&gt; 
2DeepSeek-Prover-V2 AI 88.9% 
DeepSeek4 30 AI Hugging Face DeepSeek-Prover-V2-671B GitHub &gt;&gt; 
3 2025 4 28000 
 5… [+497 chars]",2025-05-02,202552127% AppStoreYvonneGonzalezRogers2021AppStore gt gt 2DeepSeek Prover V2AI88.9% DeepSeek430AIHuggingFaceDeepSeek Prover V2 671BGitHub gt gt 320254280005 497chars,0.0023728102690903086,负面
上海车展四十年：中国汽车的大江大河,"202540
36328
01 1985-1994
1985
737
2
22328PANDA22
*
19831985
209071222200
198519911992
C
19911128
02 1995-2004
199410
19932919961996
19951998751826
199910002000
20%199912183821
*
… [+429 chars]",2025-05-01,2025403632801 1985 19941985737222328PANDA22 19831985209071222200198519911992C1991112802 1995 2004199410199329199619961995199875182619991000200020% 199912183821 429chars,0.014980785186636147,负面
硅谷观察：老美凌晨三点排队不是为了苹果手机 竟是为了中国毛绒玩具,"IP
IP
StockX9481920()
iPhone
Insta360 X5
++
130.4107%50.7375.2%
3020%726%
100%
CEO202025
Circana2023420
2023678%17.3%18
26
(Kasing Lung)
2015(The Monsters)(Labubu)ZimomoTycocoSpooky
20… [+208 chars]",2025-04-30,IPIPStockX9481920 iPhoneInsta360X5 ++ 130.4107% 50.7375 2% 3020% 726% 100% CEO202025Circana20234202023678% 17.3% 1826 Kasing Lung 2015 The Monsters Labubu ZimomoTycocoSpooky20 208chars,0.0017531398790164854,负面
"贾跃亭重回CEO：欠债20亿美元的""造车梦""还有救吗？","8
8
2025 4 25 FF CEO
CEO MatthiasCEOFF 91 2.0FFFX
 FF FF 91 FX FX Super One Q1 2.3 
20FF91
 FF
2017 36202520
 50% FFFX 
 First 9% 
2018 202021 J Capital Research 
FFCEO
2023FF 91 16PPT
F… [+143 chars]",2025-04-29,882025425FFCEOCEOMatthiasCEOFF912.0 FFFXFFFF91FXFXSuperOneQ12.320 FF91FF20173620252050% FFFXFirst9% 2018202021JCapitalResearchFFCEO2023FF9116PPTF 143chars,0.0013268554655703202,负面
"""库克背后的女人"" 周群飞财富一年飙升340亿","2015
15
2021270
53
42
800219460800340256
39
()
()56.28%5.78%
()100%97.9%2.1%0.07%
2015
10201545500
2015
20211070270
19705
15
B
19933
1997
2001TCL
TCL31882003
2024698.97544.91
36… [+210 chars]",2025-04-29,2015152021270534280021946080034025639 56.28% 5.78% 100% 97.9% 2.1% 0.07% 2015102015455002015202110702701970515B1993319972001TCLTCL318820032024698.97544 9136 210chars,0.010582287629533171,负面
宁王有“贵人”,"2025315ZH3007502024202436209.7%45012.2%
410H2025211
620%
20209.9%500
2021159%1303.5
2022152%3285.9
2023400022%
202436209.7%
2025Q18476.2%
2022289GWh116.6%242GWh83.7%69GWh16.3%
2023390GWh35%… [+1103 chars]",2025-04-28,2025315ZH3007502024202436209.7% 45012.2% 410H2025211620% 20209.9% 5002021159% 1303.52022152% 3285.92023400022% 202436209.7% 2025Q18476.2% 2022289GWh116.6% 242GWh83.7% 69GWh16.3% 2023390GWh35% 1103chars,0.22091695429926161,负面
Manus 获超 5 亿融资，估值涨 5 倍；苹果希望明年美售 iPhone 全部「印产」；传外卖补贴商家承担一半，京东回应,"Manus 5 Benchmark 
 4 25 Manus Butterfly Effect 7500 5.5 Benchmark 5 5 36.4 
 Benchmark AI Agent 
 80 ManusMonica.im OpenAIAnthropic DeepSeek AI 
4.5 Turbo X1 Turbo DeepSeek 
4 25 Create 2025 AI… [+944 chars]",2025-04-26,Manus5Benchmark425ManusButterflyEffect75005.5 Benchmark5536.4 BenchmarkAIAgent80ManusMonica imOpenAIAnthropicDeepSeekAI4.5 TurboX1TurboDeepSeek425Create2025AI 944chars,0.004893053093116162,负面
贾跃亭出任法拉第未来联席 CEO，承诺半数股权激励收益用于还债,"Lev 
 FF 
 CEO 
 FF FX Matthias + FF First FF FX 
YT CEOFF First
CPUO CEO Matthias 
 FirstYT 120 
 FF FX
 CEO KPI 
 120 FF FFAI
 First 2 
 5 7 1% 5%
 5% 20 30 1% 9%
 9% 106 100 160 
 FF… [+1012 chars]",2025-04-25,LevFFCEOFFFXMatthias FFFirstFFFXYTCEOFFFirstCPUOCEOMatthiasFirstYT120FFFXCEOKPI120FFFFAIFirst2571% 5% 5% 20301% 9% 9% 106100160FF 1012chars,0.00011817678705783319,负面
外媒观察上海车展：保时捷为何在中国卖不动豪车了？,"42%956712021
911911
SU7
21548SU7 Ultra52.99911146.8394
Sino Auto Insights""""
""""Automotive Foresight
20229IPO44%21%
·Oliver Blume""""""""
""""
TaycanMacan""""
911JATO Dynamics
137000SU75700020253500… [+112 chars]",2025-04-25,42% 956712021911911SU721548SU7Ultra52.99911146 8394SinoAutoInsights AutomotiveForesight20229IPO44% 21% OliverBlume TaycanMacan 911JATODynamics137000SU75700020253500 112chars,0.11967370161309421,负面
贾跃亭回应“乐视的失败是污点” 向员工和支持者致歉,"IPO1700iPhone600
2017CESFF 91
FFFFFX
FFAI&amp;FXFF
FFAI571%5%
20301%9%
9%106
Lev
FF
CEO
FFFXMatthias+FFFirstFFFX
YTCEOFFFirst
CPUOCEOMatthias
FirstYT120
FFFX
CEOKPI
 120FFFFAI
First2… [+853 chars]",2025-04-25,IPO1700iPhone6002017CESFF91FFFFFXFFAI amp FXFFFFAI571% 5% 20301% 9% 9% 106LevFFCEOFFFXMatthias FFFirstFFFXYTCEOFFFirstCPUOCEOMatthiasFirstYT120FFFXCEOKPI120FFFFAIFirst2 853chars,0.1090432481332001,负面
车展想念雷军,"2023 
 YU7 
 5000 129 
 8000 
L90 L90 L90 
 G6 G9 2025 X9 
 IRON 
2026
 Mega i8 
Mega Home Mega Home 
Mega HomeMega 3 Mega Home 55.98 
B01 Mona 03 B B017B01 Mona 03
9X8
2025
2023-2024
… [+135 chars]",2025-04-24,2023YU750001298000L90L90L90G6G92025X9IRON2026Megai8MegaHomeMegaHomeMegaHomeMega3MegaHome55.98 B01Mona03BB017B01Mona039X820252023 2024 135chars,0.024284965129198643,负面
告别“英伟达依赖”，车企掀起换“芯”潮,"1H20
AI
43
B
4125%
20%
600~70016003000
202470%
10~13CIS
CIS
202559
CIS
202422.4%498%23.5%
CIS202423.7%68.4%
2019Tamul
2024528Drive Orin-X210
C
202572
36
0
50
20253
AI700 TOPSAIT… [+48 chars]",2025-04-24,1H20AI43B4125% 20% 600 70016003000202470% 10 13CISCIS202559CIS202422.4% 498% 23.5% CIS202423.7% 68.4% 2019Tamul2024528DriveOrin X210C2025723605020253AI700TOPSAIT 48chars,0.000998609882170598,负面
寒武纪称“王”，为时尚早,"202320241106.01%819.58%2024387.55%A
ChatGPTDeepSeekAI
AIAI
AI2024176%2AAIAI
IP7nm
2017202454.1765.7443.61-2
AI
54.39513
20242025
202411.7465.56%-4.5220249.8975.51%2.72
2025202425674211.1120… [+308 chars]",2025-04-23,202320241106.01% 819.58% 2024387.55% AChatGPTDeepSeekAIAIAIAI2024176% 2AAIAIIP7nm2017202454.1765 7443.61 2AI54.3951320242025202411 7465.56% 4.5220249 8975.51% 2.722025202425674211 1120 308chars,0.22091695429926161,负面
关税抵制双重暴击 特斯拉Cybercab首秀已不能再拖,"6RobotaxiCybercabWaymo1OptimusSemi
145%3NHTSACybertruck
·Dan Ives 10%20%
2020
·Ryan Brinkman
90
4325%25%125%245%
S&amp;P Global Mobility70125%Model SModel XCybertruckSemi
·Dan Ives20%25%
215… [+221 chars]",2025-04-21,6RobotaxiCybercabWaymo1OptimusSemi145% 3NHTSACybertruck DanIves10% 20% 2020 RyanBrinkman904325% 25% 125% 245% amp PGlobalMobility70125% ModelSModelXCybertruckSemi DanIves20% 25% 215 221chars,0.04477767250625353,负面
蔚小理留给英伟达的时间不多了,"H20555%
AI
36AI202020248
7NX9031ET9
2024
Thor
Thor202292024750TOPS
Thor
202520
Orin-X6
FSDAI4HW 4.0Orin-XFSD
Orin2024Orin-X7335.9%OrinThor
OrinThor
Thor
ThorGPUBlackwell2000TOPSOrin-X
… [+630 chars]",2025-04-18,H20555% AI36AI2020202487NX9031ET92024ThorThor202292024750TOPSThor202520Orin X6FSDAI4HW4.0 Orin XFSDOrin2024Orin X7335.9% OrinThorOrinThorThorThorGPUBlackwell2000TOPSOrin 630chars,0.11670317297850141,负面
